label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
real,-268.6091,49.687237,7.0629463,6.9879146,-22.994316,-32.073383,-24.1015,-18.728855,-14.918446,-10.095947,-26.270702,-5.323707,-9.281879,6.2850637,-9.168807,-13.557866,-1.6541808,-6.7886868,1.63036,4.34708,3.8460562,5.76706,-1.4406042,-3.3021975,-2.5227692,-2.361208,-7.6919274,-10.558343,-9.643634,-0.4628841,-6.2872877,-1.7285844,-2.1640155,-1.1294769,-1.6023645,0.09384698,3.1990187,3.7736378,0.652524,0.5778992,-2.2928843,-0.39567888,0.24103737,3.8716621,-1.0682257,1.7396551,-1.6151624,2.4347835,0.714375,0.6977625,-2.3167932,-0.9370303,0.25329897,0.451451,0.9686001,1.4778459,-2.0206919,0.18031123,-0.9014554,2.148991,-0.5614634,-0.6869427,2.3494668,1.6960018,0.10494772,1.6948683,-1.3170022,0.7911983,0.41178888,-0.15637949,-0.9903047,1.7809645,0.29168043,1.3572967,1.2472686
real,-291.8667,93.30843,-9.916584,6.349088,-16.5047,-35.335888,-24.901012,-13.037851,-18.521486,-11.695501,-21.371998,-1.0658104,-8.90603,-4.543671,-4.2334833,-13.71689,-6.345772,-6.9783363,-7.3569293,-6.9171305,-9.696785,-0.99213326,-11.604367,2.1578755,-4.232072,-6.6691794,-4.748729,-3.2130058,-5.348812,-0.87835306,-3.9055614,-3.2048414,-2.7821052,-0.8518582,-1.1375159,-0.2985919,-1.0778693,-1.0557206,-2.226692,1.7853079,0.74271864,2.8970942,3.4814222,5.239739,4.0176826,1.0570494,1.2194812,-1.1924877,-1.4286978,1.2898877,0.38398036,2.1719933,-1.7401798,-0.4199068,-2.7758048,0.8274901,-0.86559886,0.28882277,-0.12730019,0.3971881,-0.20151585,0.8329745,-1.2275765,-0.9644275,-0.76878947,1.2732722,-0.9246056,3.9905797e-05,-0.3056143,-0.72547793,-1.2197231,-1.1107167,-0.81814355,0.0015399945,0.4169203
real,-301.326,32.84364,5.076339,14.103083,-6.088116,-25.128342,-46.657787,-23.421267,-10.846148,0.43519697,-19.805256,-5.3138614,-7.6906896,2.830599,-11.63715,-6.877761,-5.6306443,-2.5548835,-9.326823,-9.807406,-3.0570247,-5.9982257,-4.5964103,-1.0560272,0.7348834,7.1953526,3.816824,9.997093,-2.6140263,-1.906496,-5.115202,-2.7489269,-1.4874507,-3.6392705,-4.6658816,-0.61485904,-1.6699505,1.4416398,-4.1042533,-4.1062746,-4.1972075,-3.0158806,-2.1362507,-1.7384853,-3.5517254,-0.40305105,1.0996066,-0.31468263,-1.5894907,0.27782315,2.4749207,3.6667337,-1.5133504,2.0467157,0.062455922,-0.8800262,-2.795956,0.2789443,0.050022937,-2.2855306,-1.7872195,-0.20035811,-0.8004438,0.94066674,0.66699135,1.9684858,-1.8505124,-0.14285912,-0.019109864,-0.52939236,-1.45318,-0.028945819,-1.7400217,0.9067365,-0.13205464
real,-273.4567,64.33013,11.894603,11.208181,-24.852415,-21.171343,-27.335276,-22.90109,-25.759441,2.3859122,-15.860597,-11.444026,-16.536926,-0.9547959,-15.552481,-13.401804,-8.220844,-7.8840594,-8.996847,-7.3074307,-6.6986723,-2.2102711,-4.7843633,0.6483717,-5.8526287,-1.1815608,-0.9987839,1.4303716,5.6426377,-0.95428866,-3.2914705,-0.60962045,1.410637,5.4176807,-4.6359577,-0.43444285,-4.7429514,1.7030493,-5.187066,2.2287304,-5.2514515,1.072227,-0.7414741,1.3187369,0.67511904,-0.41807273,-1.6486669,-0.0036014516,-1.0625511,-0.35533682,-0.78490996,2.2661638,-1.5297582,1.7217387,-2.3698256,-0.008211669,-1.7279207,-1.9864917,-2.3275516,1.0607157,-0.5059391,0.42111927,-1.2210791,0.9383624,-1.5568221,1.5401164,0.8282127,0.4759592,-0.08271884,1.436507,1.5730971,0.9139484,0.35751572,1.621003,1.3693491
real,-266.00845,111.62891,-36.322277,-7.016376,-12.474454,-23.655554,-16.819538,-31.642595,-28.980518,1.7563378,-18.167841,-10.431267,-18.611961,-2.6148865,-7.510982,-12.714105,-7.3865657,-6.8564844,1.0693405,-5.148141,-2.767045,-2.0302458,0.18914384,-3.816358,-3.2416074,-3.2353742,-3.5616171,-1.022288,-7.1044354,-0.080437705,-5.273726,-6.081607,-6.483388,-3.161281,-2.5850954,-0.5427414,-1.0982283,1.779076,0.62312824,1.5451655,-2.302679,5.2556443,2.6938639,2.872034,4.1523,3.481753,0.09372651,-1.6395636,1.4507202,-0.46776313,-2.4495,1.3448758,0.043864556,1.2625316,-0.6737464,1.5724753,-1.6858151,0.16498171,-0.23550957,-0.8706796,-3.6617732,0.25130528,-1.3830509,0.08746356,-1.3283666,0.12770894,-1.9518049,0.4268505,-0.88908076,-1.1472697,-0.1895343,0.95965487,0.50371844,1.2394402,-1.9608636
real,-295.83972,71.3784,17.037897,5.041199,-12.421547,-19.839945,-30.10758,-26.125692,-17.59623,0.6842079,-18.317913,-2.6879845,-16.013887,-2.192693,-9.758582,-6.5546074,-8.753889,-4.4424987,-3.789664,-0.7582128,3.5732934,1.927659,-3.2357461,-3.6006386,-0.18377231,-0.0029830704,4.208156,1.4171286,-6.050615,-3.2983525,-0.9520248,-0.8871176,-6.170189,-5.3478694,-3.9856343,-3.6884434,-1.7831748,-1.68811,0.26889905,1.559762,-2.0483055,0.45856386,-3.5295491,-0.5125298,-3.8303852,0.97722775,-2.4560673,0.21880163,-1.7990657,0.6758459,-2.1000445,1.2614417,-1.9053122,-1.4428023,0.090273134,0.18532287,-0.5329173,0.86968666,-0.29610246,0.6519484,0.81212074,1.0617385,-1.0819907,0.98704207,-1.5670316,-0.64062345,-0.40287098,-1.6864358,-1.9267683,0.91563,-1.5940609,-1.525322,-1.4031608,-0.48602915,-0.23743387
fake,-281.70566,68.40121,-1.2832516,2.8172777,-18.17917,-23.733631,-24.08125,-11.778223,-13.430945,-4.3206916,-17.465973,-1.1973943,-13.480773,-0.58007634,-4.123706,-10.460129,-9.068055,-5.9111466,-5.2702155,-3.6878276,-1.1675694,-2.1967843,-1.1775577,-2.473256,1.1973866,-1.1765729,2.1517088,0.8153942,-0.82762283,2.2761247,-0.85923773,0.14799115,-1.6178192,1.8547192,-2.0107205,0.6828706,-0.8968918,3.8028116,-0.82983935,1.5117385,-1.0660466,0.90073323,-1.6667426,0.04047123,-0.22524022,0.18919271,-0.17416048,1.3883908,0.19910939,0.28355145,0.47892958,0.2796575,0.66601443,1.2890067,0.1897892,0.60776734,-0.90102756,0.6508304,-0.4225626,0.13331781,-0.01900068,0.7683309,-0.16558382,0.9822018,-0.3685225,0.28497154,-0.46177745,0.14475952,-1.0937822,-0.37428087,-0.31862393,-0.2671584,-0.5327587,0.45457506,-0.00064894813
fake,-294.8283,78.06003,9.282402,3.861686,-18.17962,-28.559036,-22.865955,-7.1004705,-15.784458,-9.65653,-20.032116,-0.06652383,-14.572679,4.2205944,-6.887698,-11.27196,-6.6580906,-9.439677,-3.9761837,-6.3204374,-1.1267171,-3.5113282,-4.860825,-0.36258262,-1.3578868,0.50634426,0.16949782,0.56240684,-1.8501058,1.9387466,1.0457256,2.0122344,1.5818313,2.9030519,-0.10400532,1.5275164,-0.4998528,2.9314902,0.22187711,3.2974546,-0.7323466,3.4090767,-1.0516305,0.48835325,-1.2161776,0.9217457,-1.0593551,-0.03114121,-0.45994863,-0.888114,0.4501626,0.041200228,0.6720914,0.068534605,-0.9656541,0.7444386,-0.93198174,0.8034292,-1.2086629,0.07501094,-0.14194967,0.96235085,-1.0221506,1.1889626,-0.47938576,0.421548,-1.4327161,0.24933726,-0.82430845,-0.98494565,0.12916486,-0.27687198,-0.14563763,0.1929359,0.27377525
fake,-289.97345,103.86658,3.3644888,6.5116205,-27.659279,-29.281958,-18.794752,-16.257414,-17.295774,-7.581265,-22.306536,2.0661054,-15.433495,3.9314787,-7.5247793,-11.711914,-6.4670053,-6.2392764,-4.9884095,-5.755039,-1.6262345,-5.9297657,-1.9727274,-2.8586216,-3.2145765,-3.0114925,2.3035467,-2.1004605,-1.9416006,0.57672864,-2.2084146,1.881218,-2.9937599,1.9767203,-2.2448611,0.62363464,-0.77712196,2.9493427,1.3995299,3.3147373,-0.5573007,2.6482027,-0.7841025,2.059556,0.17153141,1.1091875,0.11406306,0.0798879,-0.06741014,-0.37247536,1.2016602,0.25559127,0.46323738,1.406445,-0.2893592,1.1388533,-1.0341991,0.4348179,-0.9450088,0.75666517,-0.06558285,0.6106992,-0.84571457,0.79814327,-0.85900813,0.09100464,-1.6815622,-0.11504396,-0.96989155,-0.45576075,-0.54266256,-0.4424507,-0.67263824,0.0891724,-0.17980415
fake,-301.43985,83.063866,1.7680401,4.9949584,-22.793259,-22.692442,-18.032398,-15.804009,-13.863836,-9.320743,-20.62201,2.5319064,-11.872036,1.5293877,-3.5645626,-12.086956,-8.022543,-4.4526143,-7.9841366,-4.821364,-3.9516504,-4.512376,-3.2659276,-1.0481226,1.3434203,-1.3756282,4.60852,-0.9403698,-1.8233521,0.16432324,-1.7967513,0.863818,-0.9252661,2.854227,-0.44082713,2.1376083,-0.0650359,3.3998053,0.55016834,1.5103363,-1.6858972,2.4565382,-0.92169505,1.3727975,-1.7341698,-0.020464089,-0.39709327,0.6950533,0.84623194,-0.008051064,1.074257,0.80213845,0.23867114,0.22599843,-0.5126627,-0.012131574,-1.0401208,0.5702796,-0.7626196,-0.27612218,-0.2952361,1.1134607,-0.45318562,1.3590239,-0.65221304,0.25653276,-0.8631768,-0.16394873,-0.7949902,-0.5291784,0.042491145,-0.16777861,-0.18921101,0.6094718,0.072862454
