label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
real,-313.8278,101.1043,-3.8105648,28.001696,-1.1268183,-29.126791,-20.707108,-29.472729,-23.131102,-3.3112576,-21.068773,-1.9459447,-9.655786,0.21317567,-13.133065,-5.2220783,-3.4988246,-10.071787,-4.4773064,-5.693244,-6.722723,-6.86676,-5.841122,-7.0665965,-7.6498904,-6.6738567,-4.4975395,-3.0931737,-7.5569267,4.3907776,2.1770556,4.1595273,5.550075,4.84759,4.050726,-2.4186757,0.27375442,1.5374018,3.6477318,4.482081,0.8073474,1.1432292,-2.935561,-0.35322115,3.735826,0.39540502,-0.8344305,-1.2860141,-3.306272,-0.8136422,-3.5557754,-0.90546477,-3.798677,-0.66314644,-4.973219,-1.9956278,-3.2687097,-2.3678448,-5.05737,-1.18605,-1.0212463,1.0047511,-0.3509255,-0.17340945,-0.66429156,0.038188756,-1.7737192,-0.5185253,-0.100075275,0.026164595,-2.7035265,-0.2974878,-1.3980731,-2.0421438,-1.1758388
real,-291.1966,63.32889,0.7260349,24.90746,-13.111447,-39.546967,-24.904245,3.5369468,-10.2937,-19.733028,-23.230253,0.74169135,-17.612087,6.046694,-15.700655,-12.753797,0.2242529,-8.397209,-4.0582423,-4.249459,-5.2406354,-4.913727,-5.8808165,-6.387419,-3.0656881,-3.7290244,-4.171955,-5.8789697,-2.3472383,-2.6574218,-6.9311447,-2.7220776,-8.790984,-0.620377,-0.25855163,2.000346,-2.1573238,3.396126,-1.4347465,1.2057523,-3.909257,-1.591944,2.055977,4.756264,-1.694409,0.13202605,1.468611,2.1284661,1.0573848,1.5286368,-1.3468206,1.8377295,-2.8583372,1.7266111,-2.3261113,-0.034699887,-3.0747137,1.2154043,-0.21096227,1.8775313,-1.6495827,0.061796032,0.025486317,1.2533973,-1.1971731,0.18611945,-2.3175435,0.24866182,-0.72188056,1.1325989,-1.5089518,0.5974344,0.35332042,0.8218175,-0.218525
real,-303.91977,100.38204,9.947126,-4.7402396,-33.491352,-12.351314,-16.26177,-23.691269,-26.037771,-3.4852617,-12.314645,-12.971003,-16.284672,6.3561826,-16.87596,-6.748086,-9.072125,-7.9125175,-10.437882,-12.487578,-4.049929,-3.3306165,-7.8537116,-4.8963046,-9.994197,-7.4176254,-8.149047,-3.405847,0.7541474,-2.40389,-1.6026603,2.0651512,1.1983169,-0.90057856,1.1879686,2.9145617,0.62551993,0.5384689,1.6724622,2.7797604,2.149128,3.4547265,-0.04813351,0.060592752,-3.4675434,1.3240907,0.9507938,1.3890718,-4.5457573,0.12924917,-1.0539899,0.7896325,-0.9872821,-0.840658,-1.6738554,-0.11955495,-0.94629055,2.2201533,0.17643395,2.2242656,-2.233927,0.028136823,-0.8118905,-1.2652047,0.9229881,-0.9310323,-1.1534426,1.3168441,-1.9325598,-0.15239282,-1.1556944,-0.20468657,-0.7936633,-0.8375349,-0.0058336
real,-312.3566,93.510185,-0.68991506,27.141182,-13.328267,-37.393044,-27.088507,-6.788164,-11.081803,-7.8507543,-23.599754,1.1403693,-18.870922,-2.169545,-7.747995,-12.010135,-10.785552,-4.0593095,-8.165591,-9.265094,-4.3549027,-5.6566424,-7.9414463,-3.5363061,-7.948173,-5.582586,-0.6167901,-1.1945179,-3.9458559,1.9235239,-4.6555376,-1.5287443,0.56496084,-1.7127788,-3.3708627,-5.429636,-4.2686415,-1.416698,1.224351,1.4006118,-1.409374,2.3466232,1.9058858,1.488175,-0.54673237,-0.77053076,-0.030677803,1.012203,-0.21439542,1.8821651,-0.9783559,-0.5630057,0.78824353,2.2056887,1.0215731,-0.26538512,-0.9071002,-1.0767885,-2.4844708,1.0843062,0.4738316,2.123534,-0.4651923,2.766228,0.47320923,0.72253317,1.3285992,0.28077596,-1.9248922,-0.07957496,0.64268255,0.1060263,-0.7882303,-0.5472959,-1.3787702
real,-336.08334,116.35845,-1.5711076,-1.7097462,-15.354692,-8.274684,-28.840115,-30.193613,-9.626544,-2.2513747,-21.680939,-9.250028,-12.35503,5.7569623,-10.828201,-8.37622,-7.965908,-2.4102175,-6.8117867,-11.46765,-8.312465,-7.4390435,-7.217021,-9.254231,1.4653062,-1.1050855,-1.1679418,-1.5009552,-2.219009,-4.347997,-3.3217487,-2.105657,-4.8993273,-2.1671972,-5.1846867,-2.0324874,-3.091134,-4.6311936,-3.0147812,-3.4246058,-5.104444,-2.0246513,-5.0273685,1.4342365,-0.091339536,0.04461526,-1.3269329,-1.5907282,-2.6066852,0.3495345,0.5554976,3.8191338,4.679325,5.80788,2.928665,2.4964986,1.6146702,1.2833564,0.2027273,1.3300055,-1.3841232,0.6354622,-0.1437348,-0.45231587,-0.9208347,0.028014114,-1.0516423,-0.7242916,-0.8666509,-0.009369753,-0.25374475,-0.9557874,-0.39299598,-0.28835243,-0.6529177
real,-350.05762,92.532265,-7.8723173,27.23483,-18.959503,-38.390312,-23.596981,-19.170723,-14.807255,-18.699207,-20.458809,5.2370005,-20.218285,2.173273,5.841733,-12.275589,-5.4647994,-3.4934685,-9.537616,-10.152106,-7.019567,-7.9401083,-13.327007,-4.7844048,-6.740087,-7.9631486,-0.62721026,-1.5495248,-3.3294764,9.204429,-4.69462,-2.3784049,-6.2917466,-5.047523,-1.6079686,-2.5405512,1.4351314,3.0880108,-1.1880257,4.9390984,-1.8263104,1.6998475,0.51066744,4.033126,5.2489944,-1.552992,-4.461393,-2.6388154,1.2902899,0.7073984,-2.779315,-1.7303333,-1.228754,1.315331,-0.13025361,0.74514633,-1.7568312,-1.8945198,-4.232061,1.7029688,1.5684336,0.0035048954,-0.64474887,0.71325076,0.22833285,-0.6136934,-1.284992,0.23622514,-2.02691,-2.0597994,-0.9703083,-0.7162418,-1.2452914,0.4386999,0.5163481
fake,-285.22888,76.679375,3.1509895,27.460844,-11.605445,-33.94441,-22.166765,-11.435735,-15.358825,-12.791814,-22.83392,2.3104117,-17.071316,0.08235492,-2.727239,-9.631986,-9.591423,-4.6624393,-7.5058384,-6.391742,-0.40327483,-4.613375,-2.3747895,0.59707856,-1.4078459,-2.066254,0.55836624,-4.025574,-5.2794266,-0.40363812,-3.6810377,1.9670805,-2.4523063,3.341853,-0.049778428,2.684605,2.88933,3.958133,0.27255896,3.7327883,-0.913896,3.1828341,-0.7298679,1.925826,-0.021336643,1.8611791,0.092205204,1.3756007,0.8921364,-0.22578074,0.6770347,-0.2678623,0.19667324,0.5310706,-0.89440787,-0.14231022,-1.6549278,1.2820723,-0.90141726,0.33539632,-0.17329583,1.0513904,-0.82250184,0.92335254,-0.55143523,0.05092355,-1.3642834,-0.1478602,-0.71081966,-0.75351,-0.28486037,0.3830161,0.116868936,0.27733877,-0.27713808
fake,-278.93216,62.53453,-0.066192515,26.055807,-11.20295,-35.285805,-27.680567,-9.392931,-13.199177,-10.3246355,-22.538462,3.4745686,-16.955044,2.3316026,-3.9832072,-12.970667,-4.754279,-5.6210027,-6.9955707,-3.5118737,-2.13994,-4.3348308,-1.1764935,-2.8725913,-1.3084517,-1.3720471,2.205941,0.114120536,-0.48656434,2.824859,-3.4195895,0.15271387,-4.831449,3.1294813,-0.77193505,1.4434447,-1.3714418,3.1320992,0.164419,3.4129343,0.53594327,3.6929822,2.147917,2.8707807,-0.11445684,1.5067778,-0.4073473,0.09298247,-1.9705387,-0.1830444,0.4753722,0.50764936,-0.015446754,1.0886843,-0.5220049,1.1954787,-0.51265717,0.33118707,-1.3920597,0.64871746,-0.16311467,0.5576825,-0.6693823,0.6192598,-0.3678359,0.09641781,-0.98056304,0.11241268,-0.8752982,-0.58821625,-0.5343458,-0.42767194,-0.79923874,0.005125109,-0.32116348
fake,-282.63788,60.257595,0.3301509,11.334283,-17.088255,-21.310122,-24.572283,-14.615555,-15.6294155,-5.3764935,-19.796232,-1.1575298,-12.441289,-0.6489921,-5.04941,-8.083733,-9.526569,-3.6063871,-4.760208,-5.4403205,-1.9289143,-3.9428606,-1.7362683,-0.71865934,4.8455276,1.6188158,3.8587384,2.6311634,-1.6872743,3.6046748,-1.1060746,-0.6778406,-3.0308151,1.9421545,-1.01876,0.6181735,-2.2790864,1.3609878,-1.9539797,2.2191584,-0.7748358,2.1013556,-1.8646506,-0.60390943,-1.2108519,0.43393692,0.41907963,0.9426369,0.5493685,-0.5806577,1.3625058,0.91244227,1.6242738,0.88217723,-0.1732778,1.4983717,-0.5477296,1.5269439,-0.061812364,0.27349347,-0.69828546,0.5733123,-0.8642333,0.058898292,-0.9625752,0.16353446,-0.5441794,-0.107611164,-0.44822502,0.30230215,-0.18234412,-0.1613129,-0.41205066,0.036145814,-0.14870438
fake,-278.1745,80.55083,-4.742765,9.507203,-13.08587,-26.65491,-28.375124,-16.098684,-8.659109,-11.986827,-22.125702,-0.90937316,-14.259088,1.6003633,-5.9845405,-12.257113,-10.167578,-7.326255,-4.7331996,-5.1033034,1.3758113,0.19189218,0.30295694,5.1733823,2.0472639,-0.699173,2.0597773,-1.6477472,-1.8810655,1.9033036,-1.5481409,0.70421976,-1.9900576,0.95046216,-1.8010321,-0.34151536,-2.575267,-0.5684019,-1.4678345,1.0200093,-0.2212834,1.6813091,-0.6042759,1.8260502,0.08035749,2.1788359,1.2580278,0.8053201,0.60199565,-0.847934,0.1414144,-0.38263342,0.42931333,0.38558945,-0.6192804,0.4631138,-0.83795565,0.5493613,0.15383504,0.3955308,-0.71891946,0.38583037,0.093263626,1.3279396,-0.24297434,0.46835935,-0.37298024,0.065838285,-0.040976204,-0.5244547,-0.6790988,-0.15927361,-0.10108257,0.07204494,0.05690707
fake,-301.96362,53.68299,10.107789,27.647772,-11.489565,-29.372047,-28.16008,-13.079326,-11.005354,-10.424629,-23.73897,3.9223459,-16.416769,0.84895086,-4.3934283,-11.149367,-7.8331785,-2.3646107,-5.0739827,-4.3803415,0.0055150986,-3.5073032,-1.1659992,-2.5395012,0.60291237,-1.273168,0.17735118,1.7643491,-2.6699092,5.0277877,-2.4868522,2.1961362,-3.2622106,3.260018,-0.08154724,0.97880507,-0.228258,2.1860447,-0.07890413,2.4042034,-1.7915593,1.6924602,-1.6166275,1.6573032,-0.42140755,1.294803,-0.61473453,-0.054652646,-0.46075585,-1.4026735,0.18913686,-0.82431096,0.5197842,0.67667365,-0.46294057,0.8121825,-0.78512955,0.8265632,-1.2235391,-0.6334194,-0.59016854,0.8092977,-0.81105405,0.953731,-0.37436652,0.562745,-0.61894846,0.522822,0.100773744,0.52248985,-0.5339931,-0.21539575,-0.66576993,0.8131509,-0.39880902
fake,-303.57556,93.13609,5.7013903,10.341168,-20.483791,-22.735134,-19.682514,-15.030131,-14.328042,-7.298418,-23.655539,1.3298926,-14.169834,1.5256199,-4.501024,-10.973536,-6.522923,-4.9699473,-4.31348,-5.640518,-3.2621295,-6.5424876,-5.736041,-5.5206213,-3.0589764,-5.369989,-2.2868676,-2.711742,-4.833666,1.7723116,-0.8694963,1.9065653,0.42205042,8.250774,3.8355377,4.9780183,2.2148738,4.022096,0.80029196,2.023694,-1.2433821,1.3025738,-1.1130437,1.1521186,-0.9227385,0.749564,0.015308343,-0.013272404,-0.5566277,-2.3804305,-0.18810335,0.15083261,0.6777978,0.84318006,0.11564142,0.7640168,-1.2251824,0.53021896,-1.5864791,-0.5731674,-0.5153235,0.40581644,-1.4748794,0.82722217,-0.3933216,0.21487868,-0.76890934,0.87538797,-0.13900855,0.03953243,-0.011591693,-0.0030268626,-0.23739713,0.42778558,0.2008945
fake,-313.08994,87.00968,-1.1579795,13.939153,-14.590451,-24.829575,-22.374153,-17.547104,-14.418485,-5.5478997,-18.350925,-1.305105,-14.581316,-0.65102845,-5.069383,-8.439632,-9.588036,-4.681186,-3.9406178,-6.5340705,-2.1089585,-5.6294484,-3.1515584,-3.6192484,-0.8106961,-3.700017,-0.7761734,-1.1227466,-4.487297,1.1467147,-3.5359988,0.37302423,-2.4009547,3.5543756,1.4093602,4.480783,3.496306,6.321907,0.778224,3.1822553,-0.77353853,3.2733996,1.0569171,2.0223947,-0.36868507,-0.521553,-2.3826094,-0.61902124,0.79085284,0.0048164697,0.6866869,-0.79607356,-0.08144158,1.4184436,0.30690646,0.08662746,-1.6854405,0.86450034,-0.694492,0.43927574,-1.1525669,0.20763204,-0.7583091,1.096898,-1.3698514,-0.82246345,-1.4155003,-0.0024057343,-1.2504842,-1.2851611,-0.010824937,0.8353418,0.06557633,0.65258914,0.22129643
fake,-273.23746,81.243,6.6104465,-0.6920859,-21.375107,-24.616327,-23.660147,-16.600819,-13.176413,-5.7368503,-18.21776,-0.75215,-13.447542,0.20543335,-5.598077,-11.12787,-9.714608,-4.702269,-5.920594,-4.501132,-1.4342253,-5.3375063,0.020441161,1.4233255,1.0330287,-0.29617673,2.7585988,0.8143748,0.32552707,3.2001073,-2.2929265,-0.4721997,-3.5219066,1.2036206,-2.1864483,0.2358628,-1.4567971,2.283466,-2.3739297,0.3063606,-1.6508635,1.4447323,-0.03180858,1.4859017,1.2526498,2.3006756,0.41081557,0.8033619,1.0108353,-0.19708134,0.31326807,0.101983115,-0.15600772,0.63055694,0.083868094,1.5774513,-0.5608744,0.46071613,-0.38420713,0.2672009,-0.34997937,0.6152258,-0.58915997,1.11482,-0.25749075,0.30557245,-0.8966618,0.79008627,-0.45999175,-1.1111015,-0.90138954,-0.12501732,-0.3002672,-0.19316672,0.1468585
fake,-294.24045,58.533634,10.603563,19.133226,-21.823198,-23.929327,-24.67083,-7.8716435,-15.290492,-12.676524,-21.413929,3.3849373,-12.820916,0.34828636,-2.8385239,-10.54817,-9.223637,-2.9428625,-5.853412,-6.3145666,-2.4444206,-3.2088273,-4.773748,-1.4774485,-2.3285825,-2.8192294,1.210178,-0.7672076,-2.6025515,0.4208001,-2.9489086,-0.29441723,-2.7096124,3.692077,0.87291825,2.878508,-0.8526832,2.4982905,0.3295978,4.4911933,0.8953914,4.079853,-0.19017401,1.8381265,-0.6115246,1.8844194,0.05774303,0.8571169,-0.6301679,-1.694943,0.028660938,0.10425258,0.18993632,0.98487574,-1.111966,0.7576435,-1.112519,1.0649911,-0.939851,-0.052493516,-0.57960296,0.73558193,-1.2272682,0.6939863,-1.0026113,0.12751749,-1.08252,-0.14196037,-0.5686125,0.04040634,-0.12284039,-0.5669284,-0.4836662,0.10950961,-0.45903233
fake,-276.88193,71.26026,-1.365798,1.5851572,-19.145315,-26.047405,-23.411871,-11.894165,-11.140251,-5.0450706,-20.323765,1.1390687,-14.431934,4.776115,-7.572942,-12.999497,-7.19895,-7.475055,-5.845275,-5.2929544,1.0818113,-1.7702041,-2.1272306,0.327657,-0.76585567,-1.0936993,0.67614776,0.569272,-0.018523088,3.3222916,-0.83703727,0.20493099,-0.7873067,3.18139,-0.8028054,1.3536191,-1.1519892,2.0123208,-1.3666661,1.4755977,-1.5200089,3.1685607,-0.27559635,2.0720813,-1.4739963,0.26691815,-1.0863497,-0.08436897,-0.35347942,-0.84014934,0.16902824,0.42130336,0.44118753,0.688205,0.17999062,1.0445472,-0.93831414,0.42523113,-0.590279,0.31032404,0.10879433,1.1471151,-0.3762248,1.2348293,-0.48156187,0.49199972,-1.0186841,-0.062748484,-0.6197227,-0.036656987,0.10915104,-0.44400173,-0.111585,0.09525295,0.16149974
fake,-272.0512,74.37135,-2.8999035,15.214906,-21.22188,-33.541824,-27.407875,-8.276942,-15.103625,-12.129759,-20.32616,7.624566,-20.084738,3.0367665,-1.5500537,-16.294157,-3.325312,-8.677959,-6.3272862,-4.7597594,-4.4155283,-4.715234,-4.6932945,2.2819695,2.674351,0.10652118,4.925772,0.5549928,0.09795337,3.4244037,-0.1534508,1.8009868,1.6603189,5.221712,0.25809968,3.741023,-0.8031528,2.3298388,-1.75597,0.72098255,-2.295898,0.4150236,-2.3970776,-0.12685925,-2.6021662,-0.41969386,-1.1151532,0.66847736,-2.0174165,-1.3021677,1.3933288,0.18499096,-0.40051034,0.20270337,-0.58836645,1.3695415,-1.0133135,0.46660745,-1.2101644,1.0268047,-0.5784378,0.85718644,-1.7789643,0.71264225,-1.049887,0.8053999,-0.7887675,0.60203284,0.06513237,-0.11262225,0.41086808,0.33611086,-0.13000818,0.68142784,0.116789006
fake,-292.49716,107.89076,-6.022595,-4.235916,-22.893389,-22.15395,-17.572245,-18.69126,-16.260916,-13.306853,-20.8345,1.8855425,-19.556732,-1.6041385,-3.6781516,-10.494592,-2.187711,-1.9246247,-1.1176066,0.5899072,-1.1019397,-1.8020686,-5.833974,-0.29557657,1.0705702,-3.6903253,1.8757182,-3.9859188,-3.645776,-0.24762876,-0.47066912,1.668604,-0.91784805,1.9601959,-0.24199066,2.6119897,-0.081490606,4.23117,-0.5783253,1.5313588,-1.0438122,3.5737872,-1.2269845,0.9998735,-3.041098,-1.4585047,-1.4291183,-0.37836784,-0.073160574,0.031903204,1.8860079,-0.1680234,-1.9610311,0.24314897,-1.0204118,0.7956215,-1.5886102,-0.60886616,-2.7504833,-0.21909292,0.17560348,1.4491351,0.94390655,1.9878454,-0.89135367,0.15116093,-0.64418465,-0.2441581,-0.20372966,-0.58592474,-0.15374677,-0.38358822,-0.6104747,0.7938703,0.2427747
