label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
real,-290.67993,42.997128,23.13388,31.650919,-19.173588,-19.889172,-24.997398,-15.638553,-26.760548,-8.635809,-23.498558,-5.2044063,-20.638626,-6.049992,-5.8008566,-14.788216,-7.1950026,-2.5878942,-3.8618443,-4.2404003,-2.542178,-6.085795,-8.154801,0.5014211,-5.2335734,-1.7994953,-2.313172,-3.8196764,-3.5364482,-0.6076932,-9.058011,-6.5797906,-4.8786745,-0.8922511,-1.9856436,-0.006782348,-0.023327418,-0.69247174,-4.315295,-2.339298,-2.6129944,0.57633543,0.00027737702,0.26737714,1.2334495,1.5202594,1.0263588,3.0223713,3.0344095,1.7866384
real,-298.6891,59.886307,-3.1708345,-2.236311,-19.92446,-12.746608,-23.221123,-12.693361,-11.856127,4.6591015,-33.18287,0.44322965,-13.390067,4.386425,-10.172254,-12.284524,-10.334582,-10.193987,-3.492722,-10.234173,-1.1434125,-12.883157,-1.9948485,-0.22624853,-0.8947514,4.604282,2.003099,-3.317222,-1.142771,2.7418458,-3.5112212,-0.40664694,-7.169305,-4.0449433,-6.2157245,-2.7795024,-2.4267592,-6.1399493,-6.8450494,-1.9700048,-3.2533529,0.42155683,-4.5872746,-1.8036597,0.21214944,0.2520124,0.29426086,1.8799405,2.2819684,3.9712412
real,-299.07538,68.015564,12.800464,26.978304,-17.91778,-18.536451,-18.778898,-16.412159,-19.522743,-6.5595703,-19.06735,-4.6369495,-15.948661,0.1632596,-13.499403,-11.48102,-6.6754804,-8.735433,-4.5342226,-3.4053748,-4.210714,-1.8358438,-6.979613,-1.2970147,-4.91328,-3.5772893,0.16371198,-1.1581497,-1.4810266,-2.0395224,-2.749661,-4.8902683,-3.7085156,2.7222512,-2.425055,4.2522516,1.1003754,1.6618268,-1.599087,0.81699926,-0.6195684,-2.717658,-0.4027973,0.82375544,-0.60318327,0.5787361,-2.2348404,1.9945811,-2.4845245,0.45608634
real,-317.962,65.69296,0.8216914,17.735956,-11.2067,-22.846502,-21.258482,-19.332375,-17.87214,-2.7260866,-27.769262,-1.8598541,-4.972536,-2.4381676,-11.756363,-13.240453,-5.735396,-13.442016,-2.4452066,-6.4554796,-3.1173651,-12.487883,-8.032844,-5.534129,-6.9631267,-3.5882745,-9.061199,3.406655,-3.0012336,5.0430503,1.5640423,0.021769578,0.768295,0.048016757,-3.8560495,-0.07203771,-3.011304,-0.19824758,-1.7374766,1.5840383,-1.5322266,2.6970954,0.94651216,-0.29985324,-1.1281934,-1.4317989,-0.23214996,3.0966702,-1.003726,1.2288294
real,-260.43338,101.53542,-41.664314,-6.0183315,-26.039772,-23.073729,-11.158437,-22.583345,-13.932534,-7.5155115,-15.975485,-6.7797947,-18.864723,11.158725,-21.935627,-6.9814873,-8.767294,-10.373465,-0.4366349,-15.046284,-3.446284,-4.290056,-11.284349,-2.6732316,-8.656003,-6.3148756,-6.1368594,-8.79321,-6.30973,-2.6152487,0.13805571,6.772468,1.6791179,8.03373,-3.1511416,2.9082968,2.4530506,6.8412004,4.5318995,2.8671372,1.4432771,-1.2132176,0.31407335,2.0733354,2.4765744,-0.16679339,-1.7891158,-1.0530379,0.70179296,-3.5577807
real,-309.8156,89.15401,5.823233,47.214706,-11.467693,-37.41656,-15.495846,-17.168682,-18.785181,-6.0393033,-18.946777,-5.1984725,-14.551103,-3.8951252,-12.398002,-4.553911,-8.046321,-7.426084,-3.721461,-8.100847,-7.3330493,-5.7417035,-6.7276883,-4.755299,-8.886351,-2.5619898,-4.9493227,-2.2624884,4.756017,-3.219753,-1.732364,-0.18528561,-3.3189714,1.2543324,0.5744041,3.8741663,5.233369,9.51448,8.604618,7.1695895,2.7998185,3.6369605,-2.4203622,-1.7089078,-4.0068636,0.05824113,-0.98529124,-1.7986058,-4.3540864,-2.829723
fake,-286.79605,90.711494,1.7030427,10.185963,-31.600437,-27.81585,-16.2639,-17.212921,-14.350288,-5.8768578,-19.890228,1.1000661,-15.236505,0.61806726,-5.8833094,-6.7440367,-7.23412,-5.178736,-4.4595203,-5.626663,-2.1631877,-3.9161909,-2.5286365,-3.360642,-0.6093409,-4.77457,2.315763,-0.22125629,-1.5221562,1.7093157,-1.3825148,2.3890572,-0.4557305,3.0403137,-0.25633484,1.7650684,-0.6293817,3.9766,-0.5715942,1.0170034,-1.3901025,2.6487484,-0.5864497,1.4476385,-0.09657151,0.9518135,-0.30797338,-0.1202613,-0.072888024,-0.5689311
fake,-305.4003,78.13102,-1.1205461,9.38206,-19.829967,-20.417192,-21.759556,-14.311449,-13.822636,-6.0000763,-20.842518,-2.7177248,-13.416068,-0.35100698,-6.0522075,-10.3121195,-8.646335,-4.540656,-4.6070576,-2.671518,0.4494218,-2.2551727,-2.0885005,-2.9718223,-1.6597092,-1.551634,1.2615744,0.33994117,0.26818615,1.6337515,-0.24464847,0.17488056,-1.0220121,3.4772656,-0.39344352,1.918788,-0.16279265,4.082065,-0.3494277,2.3373442,-0.5124501,1.518805,-0.6351567,1.1315466,-1.2555369,-1.2804043,-1.4871423,-0.08111064,-1.2552938,-1.2421677
fake,-305.94547,86.51344,-2.7535744,2.871129,-25.323505,-30.621216,-15.224433,-13.31985,-14.300068,-6.2774673,-19.170555,1.044437,-14.085451,0.2268591,-4.326168,-10.553849,-8.270776,-5.159033,-5.8908134,-4.2240925,0.3785594,-0.45261404,0.6385345,1.7252245,1.7807634,-2.186975,3.6047752,0.14172056,-0.6006596,1.2447444,-3.8177314,-0.8884179,-1.9270614,3.1738844,-0.44615632,1.3690045,-0.7807945,2.135975,-2.016196,0.7405982,-0.7790309,3.0317323,-0.32599115,0.32774654,-0.5395369,-0.81943816,-0.87051946,-0.3589451,-0.17756586,-0.06572921
fake,-279.4836,66.280815,-1.0313673,7.0626817,-13.76927,-22.734554,-27.213106,-6.752969,-3.6083593,-1.5443696,-21.162716,-2.2434177,-12.463267,1.7466793,-8.771937,-12.556679,-6.87229,-4.161899,-7.2534757,-5.0522723,-0.60291797,-6.973998,-9.09251,-5.7930813,-2.958774,-3.0860445,1.6509403,1.2904538,-1.0905247,5.1547704,-0.19027378,1.1165301,1.0122977,6.1182737,1.6649615,1.5931727,-2.0179749,-1.8802081,-1.5643895,0.98842025,-4.2603555,-1.8556638,-3.443496,3.3996253,2.2789214,3.5634053,0.014722792,0.34536296,1.0579747,-1.4928929
fake,-270.43555,71.29508,0.98228437,7.4329467,-22.499758,-28.134222,-19.94021,-16.902357,-14.198806,0.42995116,-26.786606,0.17688219,-15.159479,1.0747052,-4.56797,-10.64465,-11.860015,-3.839426,-7.935999,-6.421558,1.5599916,-2.8443246,5.1070924,0.99082744,4.320986,-1.5711802,-1.3759803,0.7374965,-1.3609481,6.654892,0.564402,2.8922634,-2.726256,2.0348434,-1.7617819,0.69465494,-0.43632305,3.7068844,-2.5818696,0.56352776,-2.6593401,2.0720057,-0.95698464,0.79413354,-0.85960734,1.0021894,-1.0282338,-0.68818945,0.008575453,-0.3148541
fake,-292.68076,83.71272,2.1710856,17.715918,-16.035666,-26.142626,-24.560871,-10.637754,-16.366158,-9.854704,-19.5116,2.8493867,-18.081333,2.631699,-3.268331,-12.606546,-5.11225,-3.493227,-5.6554685,-6.6255693,-3.1945572,-7.610446,-8.263687,-2.4512117,-3.8614533,-4.6835957,0.24064805,-4.267429,-3.6527243,1.2024746,-1.7203463,2.7572315,-0.10255368,3.6135342,-0.94167894,0.6127773,-0.13367689,3.383473,0.15534365,3.8452704,1.6957699,4.9871964,2.1811645,2.6860094,-0.6533449,-0.15929641,0.3142721,2.3632154,1.0145084,-0.17971587
fake,-274.49475,82.41497,-5.814219,10.417028,-18.770998,-29.752768,-23.856287,-12.322878,-13.74434,-7.5714583,-22.244967,0.64188457,-15.865786,-0.15893304,-3.3312035,-12.604359,-6.2998686,-4.377757,-4.7009845,-4.329851,-2.3110702,-2.737355,-5.597571,-4.557705,-5.089869,-5.0666127,1.6588833,0.36389858,2.7791598,5.242008,4.310683,4.7146144,3.0357478,7.051945,3.2019777,3.3033984,-0.38545662,1.5888988,-0.7582024,1.7417983,-3.309471,1.3698603,-2.0048358,0.26055774,-2.563581,0.1433758,-0.51485604,-1.2801157,-0.8339295,-1.6570053
fake,-281.22107,82.22741,-6.1386185,6.705706,-21.315102,-27.436699,-24.564354,-12.705692,-14.113936,-5.971437,-20.539284,1.0375355,-18.365032,1.3024887,-3.406077,-11.53287,-8.287206,-6.8576593,-3.9114943,-5.7962146,-2.3886037,-3.2051861,-2.47241,-1.1697761,2.080757,-0.71929795,3.4020834,0.17936955,0.14885116,3.4002872,0.99931526,3.583263,-0.36730614,3.6856751,-0.66990525,1.2127773,0.1387286,2.8925076,0.13912837,2.363027,-1.7221315,1.1680318,-1.6301273,0.51284724,-1.7056991,-0.32386088,-1.2309961,-0.50734,-0.034171328,-1.4051541
fake,-288.53018,89.09789,6.173037,4.1255608,-21.679285,-31.66573,-18.53664,-5.5838766,-20.945513,-8.716862,-17.104939,1.6791824,-18.548721,2.9561327,-7.6024723,-9.606402,-4.970383,-7.951267,-2.1124392,-7.453905,0.5985633,-4.873721,-2.5770142,2.025701,-1.043204,0.9543046,-1.033498,-0.23268507,-2.0854046,0.38970923,-1.8706365,-2.2571354,-4.4454603,0.15719779,-1.5801332,1.1387503,-1.0208002,1.3744867,-0.43084145,1.4986004,-0.9930625,1.0518866,-0.83624464,2.5684683,0.96314466,2.7653818,1.7026726,2.3159242,-0.0010174306,-0.5907187
fake,-285.62418,76.94387,8.580459,20.126108,-12.82442,-32.40505,-28.299986,-16.239841,-13.658981,-4.425178,-24.818052,-3.9328382,-14.28688,0.09190526,-7.5099792,-12.905481,-8.778075,-4.7536225,-6.4523864,-3.1373599,-0.13608684,-3.0491037,-2.2688675,0.041354023,0.71037525,1.719231,2.319351,0.98745084,-2.3660426,-0.2818189,-2.932776,-1.1092225,-2.9063985,0.49632725,-1.6802233,1.5059469,2.123494,5.0301623,1.2164366,3.2069678,-0.40670767,3.607595,-0.7950743,1.5473515,-1.7256327,0.4596744,-1.208191,-0.19286767,0.15816334,-0.9794824
fake,-272.0795,70.25729,1.7606822,8.630212,-16.187496,-27.453537,-28.338047,-11.729885,-11.6875,-11.012349,-21.265348,2.6817136,-16.819723,1.0675858,-4.9395576,-12.757865,-6.528308,-4.596018,-7.995881,-5.4977818,-1.827485,-2.7729814,-1.4185377,-1.8975965,0.82465005,-3.3313437,1.2296494,-0.47602618,-0.61987823,3.4923105,-0.13313979,3.34647,-0.74388,4.178985,-2.5651753,1.3033859,-3.11606,0.8462146,-2.4675708,1.8596346,-0.7680259,3.1199589,-1.1067123,1.0646219,-1.3259585,-0.10613219,-0.7258548,0.79116356,-0.30549228,0.2804405
fake,-286.23438,118.378624,-10.373878,12.667923,-16.827732,-31.922716,-21.626917,-17.558727,-12.13259,-8.81168,-27.062862,1.264959,-20.937145,4.7667146,-8.257266,-14.671289,-8.495749,-11.175661,-2.73952,-5.695011,2.6118703,0.77602047,0.5977902,4.838113,-2.2794023,-5.381174,-1.1145211,-5.823577,-3.6174161,-0.6813556,-7.2780113,-4.761733,-4.405854,2.5558777,3.3416932,5.2955184,4.961665,5.0824122,1.1317558,1.3507596,-2.7542968,2.422422,3.1687207,4.9466166,2.9800892,2.3331454,-0.6861998,2.8090413,1.574564,-2.0908499
fake,-296.73276,98.08787,-6.969804,9.23781,-14.932974,-26.105984,-21.111582,-12.497133,-16.26264,-10.5749235,-23.135294,2.1131942,-15.243954,0.5574158,-4.4743943,-12.343911,-6.7231574,-5.7458215,-4.084688,-5.1882014,-0.8554998,-3.263324,-3.4060934,-2.6159873,-2.794804,-6.194667,-0.787999,-1.0847028,0.11184411,2.4253957,-0.7625886,0.3717063,-0.99644125,2.8909416,-0.43337545,2.4121404,-0.21641664,3.1948574,-1.5629959,1.2636716,-0.038732406,3.2364194,1.7323179,2.3536289,0.20653467,0.7549584,1.0433016,0.94573224,-0.54988015,-0.88963056
fake,-277.02686,90.790535,-6.8007402,4.9136376,-20.579117,-25.414816,-22.722668,-16.432344,-13.150218,-6.511946,-21.293497,0.053404722,-14.959498,0.11767711,-4.245386,-11.513285,-9.475328,-5.2007527,-7.233608,-4.680328,-0.12412784,-4.3065248,-0.6504324,-3.4759371,0.80941445,-5.0492268,0.92299575,-1.644468,-1.199802,3.623685,-0.62747043,4.092302,0.10494858,7.627005,0.47304177,2.062561,-1.2627844,2.7506032,-0.39180058,1.9914066,-1.0666927,2.0386963,-0.52363807,1.3209544,0.28088474,0.5799758,-1.401952,-0.0011291621,-0.5333425,-0.92244494
fake,-280.5591,71.44394,3.022366,10.964078,-19.975307,-21.20129,-24.060724,-16.234985,-13.85625,-11.5644865,-17.712582,3.2482347,-15.940772,1.110731,-3.446481,-10.814782,-6.4040704,-3.144904,-5.6614766,-5.1533957,-2.1678724,-4.789684,-4.9575067,-2.2795477,-0.26413453,-3.8915362,0.81707835,-2.7679667,-3.312556,0.6528559,-1.6269373,0.71847045,-1.7440403,3.7522185,0.10990037,2.2008445,-0.7332536,2.4902823,0.045117114,2.6610785,0.050149783,2.22546,-0.6144115,1.1203456,-0.8045499,0.99924386,0.64170545,1.4237319,0.75664914,0.15373047
fake,-286.7952,88.419876,-10.428265,10.303459,-14.974736,-24.42633,-24.865335,-13.726927,-12.526557,-5.188102,-22.081244,1.5688396,-15.1302395,2.5986183,-4.493993,-10.689833,-7.8915873,-4.6159434,-4.994387,-7.502418,-0.7972974,-5.5759816,-5.0155177,-5.720601,-1.4114759,-4.725977,0.9091367,-0.21035138,-3.6503906,0.54819083,-3.6796408,-0.69781953,-3.5224795,3.5716317,2.3318856,3.989285,2.0041559,3.317295,0.05733068,2.5768166,0.19592091,3.989175,2.3727355,3.0702682,0.14233103,0.96096665,0.5976443,0.9885954,-0.008565099,-1.1972657
fake,-291.3693,67.07867,2.3001914,9.510673,-18.434425,-20.529629,-27.194324,-16.669144,-15.532543,-4.406632,-24.68636,-1.0171436,-13.340524,2.0326407,-8.015153,-13.244538,-9.514211,-4.819662,-4.899996,-0.8770186,0.40865868,-2.8731346,-1.5361848,0.17796437,1.406379,0.21681598,4.822957,2.860544,-0.25217128,5.495176,1.4772699,0.6551576,-1.9147086,0.7612023,-2.1882367,1.5105599,-0.7742659,3.3908544,-1.3084639,1.8854513,-1.5057273,3.2332625,-1.1763685,-0.23867682,-1.9200442,0.10552048,-1.306986,-0.69122547,-0.054119676,-0.9634639
fake,-302.2993,86.9201,5.600632,7.7561836,-15.4362755,-21.847853,-19.185177,-15.3813925,-14.769316,-7.114086,-21.354355,-4.75369,-11.445161,-1.263804,-5.330853,-8.020187,-10.786946,-5.124278,-6.924699,-7.3331704,-1.982987,-1.5393265,-1.4827533,-3.1913054,1.1297885,-6.6770988,-2.1414497,-1.4420073,-3.1956396,3.7952933,1.6580304,4.6920853,-1.2700937,1.4591193,-2.7945166,0.21154478,0.18451935,4.1127143,0.037717428,0.7496873,-1.467081,2.1392596,1.4812851,2.6402376,-0.62482095,0.44907746,-0.03754606,2.0590332,1.1105677,-1.8797357
