label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
real,-268.6091,49.687237,7.0629463,6.9879146,-22.994316,-32.073383,-24.1015,-18.728855,-14.918446,-10.095947,-26.270702,-5.323707,-9.281879,6.2850637,-9.168807,-13.557866,-1.6541808,-6.7886868,1.63036,4.34708,3.8460562,5.76706,-1.4406042,-3.3021975,-2.5227692,-2.361208,-7.6919274,-10.558343,-9.643634,-0.4628841,-6.2872877,-1.7285844,-2.1640155,-1.1294769,-1.6023645,0.09384698,3.1990187,3.7736378,0.652524,0.5778992,-2.2928843,-0.39567888,0.24103737,3.8716621,-1.0682257,1.7396551,-1.6151624,2.4347835,0.714375,0.6977625
real,-291.8667,93.30843,-9.916584,6.349088,-16.5047,-35.335888,-24.901012,-13.037851,-18.521486,-11.695501,-21.371998,-1.0658104,-8.90603,-4.543671,-4.2334833,-13.71689,-6.345772,-6.9783363,-7.3569293,-6.9171305,-9.696785,-0.99213326,-11.604367,2.1578755,-4.232072,-6.6691794,-4.748729,-3.2130058,-5.348812,-0.87835306,-3.9055614,-3.2048414,-2.7821052,-0.8518582,-1.1375159,-0.2985919,-1.0778693,-1.0557206,-2.226692,1.7853079,0.74271864,2.8970942,3.4814222,5.239739,4.0176826,1.0570494,1.2194812,-1.1924877,-1.4286978,1.2898877
real,-301.326,32.84364,5.076339,14.103083,-6.088116,-25.128342,-46.657787,-23.421267,-10.846148,0.43519697,-19.805256,-5.3138614,-7.6906896,2.830599,-11.63715,-6.877761,-5.6306443,-2.5548835,-9.326823,-9.807406,-3.0570247,-5.9982257,-4.5964103,-1.0560272,0.7348834,7.1953526,3.816824,9.997093,-2.6140263,-1.906496,-5.115202,-2.7489269,-1.4874507,-3.6392705,-4.6658816,-0.61485904,-1.6699505,1.4416398,-4.1042533,-4.1062746,-4.1972075,-3.0158806,-2.1362507,-1.7384853,-3.5517254,-0.40305105,1.0996066,-0.31468263,-1.5894907,0.27782315
real,-273.4567,64.33013,11.894603,11.208181,-24.852415,-21.171343,-27.335276,-22.90109,-25.759441,2.3859122,-15.860597,-11.444026,-16.536926,-0.9547959,-15.552481,-13.401804,-8.220844,-7.8840594,-8.996847,-7.3074307,-6.6986723,-2.2102711,-4.7843633,0.6483717,-5.8526287,-1.1815608,-0.9987839,1.4303716,5.6426377,-0.95428866,-3.2914705,-0.60962045,1.410637,5.4176807,-4.6359577,-0.43444285,-4.7429514,1.7030493,-5.187066,2.2287304,-5.2514515,1.072227,-0.7414741,1.3187369,0.67511904,-0.41807273,-1.6486669,-0.0036014516,-1.0625511,-0.35533682
real,-266.00845,111.62891,-36.322277,-7.016376,-12.474454,-23.655554,-16.819538,-31.642595,-28.980518,1.7563378,-18.167841,-10.431267,-18.611961,-2.6148865,-7.510982,-12.714105,-7.3865657,-6.8564844,1.0693405,-5.148141,-2.767045,-2.0302458,0.18914384,-3.816358,-3.2416074,-3.2353742,-3.5616171,-1.022288,-7.1044354,-0.080437705,-5.273726,-6.081607,-6.483388,-3.161281,-2.5850954,-0.5427414,-1.0982283,1.779076,0.62312824,1.5451655,-2.302679,5.2556443,2.6938639,2.872034,4.1523,3.481753,0.09372651,-1.6395636,1.4507202,-0.46776313
real,-295.83972,71.3784,17.037897,5.041199,-12.421547,-19.839945,-30.10758,-26.125692,-17.59623,0.6842079,-18.317913,-2.6879845,-16.013887,-2.192693,-9.758582,-6.5546074,-8.753889,-4.4424987,-3.789664,-0.7582128,3.5732934,1.927659,-3.2357461,-3.6006386,-0.18377231,-0.0029830704,4.208156,1.4171286,-6.050615,-3.2983525,-0.9520248,-0.8871176,-6.170189,-5.3478694,-3.9856343,-3.6884434,-1.7831748,-1.68811,0.26889905,1.559762,-2.0483055,0.45856386,-3.5295491,-0.5125298,-3.8303852,0.97722775,-2.4560673,0.21880163,-1.7990657,0.6758459
fake,-281.70566,68.40121,-1.2832516,2.8172777,-18.17917,-23.733631,-24.08125,-11.778223,-13.430945,-4.3206916,-17.465973,-1.1973943,-13.480773,-0.58007634,-4.123706,-10.460129,-9.068055,-5.9111466,-5.2702155,-3.6878276,-1.1675694,-2.1967843,-1.1775577,-2.473256,1.1973866,-1.1765729,2.1517088,0.8153942,-0.82762283,2.2761247,-0.85923773,0.14799115,-1.6178192,1.8547192,-2.0107205,0.6828706,-0.8968918,3.8028116,-0.82983935,1.5117385,-1.0660466,0.90073323,-1.6667426,0.04047123,-0.22524022,0.18919271,-0.17416048,1.3883908,0.19910939,0.28355145
fake,-294.8283,78.06003,9.282402,3.861686,-18.17962,-28.559036,-22.865955,-7.1004705,-15.784458,-9.65653,-20.032116,-0.06652383,-14.572679,4.2205944,-6.887698,-11.27196,-6.6580906,-9.439677,-3.9761837,-6.3204374,-1.1267171,-3.5113282,-4.860825,-0.36258262,-1.3578868,0.50634426,0.16949782,0.56240684,-1.8501058,1.9387466,1.0457256,2.0122344,1.5818313,2.9030519,-0.10400532,1.5275164,-0.4998528,2.9314902,0.22187711,3.2974546,-0.7323466,3.4090767,-1.0516305,0.48835325,-1.2161776,0.9217457,-1.0593551,-0.03114121,-0.45994863,-0.888114
fake,-289.97345,103.86658,3.3644888,6.5116205,-27.659279,-29.281958,-18.794752,-16.257414,-17.295774,-7.581265,-22.306536,2.0661054,-15.433495,3.9314787,-7.5247793,-11.711914,-6.4670053,-6.2392764,-4.9884095,-5.755039,-1.6262345,-5.9297657,-1.9727274,-2.8586216,-3.2145765,-3.0114925,2.3035467,-2.1004605,-1.9416006,0.57672864,-2.2084146,1.881218,-2.9937599,1.9767203,-2.2448611,0.62363464,-0.77712196,2.9493427,1.3995299,3.3147373,-0.5573007,2.6482027,-0.7841025,2.059556,0.17153141,1.1091875,0.11406306,0.0798879,-0.06741014,-0.37247536
fake,-301.43985,83.063866,1.7680401,4.9949584,-22.793259,-22.692442,-18.032398,-15.804009,-13.863836,-9.320743,-20.62201,2.5319064,-11.872036,1.5293877,-3.5645626,-12.086956,-8.022543,-4.4526143,-7.9841366,-4.821364,-3.9516504,-4.512376,-3.2659276,-1.0481226,1.3434203,-1.3756282,4.60852,-0.9403698,-1.8233521,0.16432324,-1.7967513,0.863818,-0.9252661,2.854227,-0.44082713,2.1376083,-0.0650359,3.3998053,0.55016834,1.5103363,-1.6858972,2.4565382,-0.92169505,1.3727975,-1.7341698,-0.020464089,-0.39709327,0.6950533,0.84623194,-0.008051064
fake,-299.59634,69.47504,2.3698406,2.054665,-21.588816,-15.112413,-20.80913,-13.18705,-13.093723,-5.169985,-19.913115,0.4534224,-11.953436,0.99629253,-6.458267,-9.272287,-9.058884,-5.883513,-4.0904894,-6.477617,-0.84282976,-4.166011,-1.9064277,-1.2236799,-0.30692163,-0.6813258,-0.5140496,-0.32667708,-2.6044734,1.3145262,-1.2659408,0.016860152,-1.6268884,0.8475525,-1.3206681,0.2639469,-0.8065554,2.9667902,-0.6416979,1.7234374,-1.4216379,3.4068487,0.10602706,1.9800329,-0.41601536,0.9756483,0.40485394,0.4781352,0.31998122,-0.93314654
fake,-288.0948,71.975876,3.0466537,7.32012,-20.236517,-21.044952,-25.918652,-14.039008,-11.921053,-4.019729,-20.79043,-1.8261614,-13.122975,2.7271838,-6.3259416,-10.501618,-9.098549,-4.90265,-5.5712037,-6.832375,0.6258529,-4.421914,-5.1619062,-4.4267774,-2.267728,-2.4749088,2.2166626,1.1913366,1.9632297,5.7756796,0.23349407,2.2377403,-0.7003864,1.3532386,-2.419597,-0.14448537,-0.48041826,3.1703029,-0.3717283,1.5464693,-1.9837927,2.4232488,0.0037440404,3.0067458,0.089512914,0.07298925,-0.736205,-0.35984334,0.08483635,-1.392848
fake,-307.74557,82.733284,-5.3755155,13.536187,-16.918139,-25.072773,-17.639112,-10.805752,-14.840436,-8.477328,-20.62037,1.3225874,-16.502361,-1.4050034,-4.5468273,-11.201485,-8.922919,-4.724302,-4.5816236,-3.0250916,0.13381547,-4.1150327,-4.0570455,-4.4746513,-0.34663525,-3.7651854,0.025645928,-2.083481,-2.9738138,2.748325,0.6558474,3.4510694,0.7098699,5.335163,-0.67584544,1.8076652,-1.6572506,2.8411016,0.5321096,3.2411628,0.15591544,2.0285096,-1.7564341,0.11041719,-0.17051233,1.0266333,-0.18073206,-0.4727329,-1.4479911,-1.0801541
fake,-289.62726,63.496914,0.2961013,18.57729,-21.726854,-29.220177,-22.42254,-2.8506112,-13.907601,-10.137715,-13.8047085,2.0817118,-15.1882715,-3.4464726,-4.9662905,-10.281595,-4.830259,-3.745416,-5.2241125,-2.391315,-5.3213553,-3.9721792,-2.8740544,-1.618643,-2.5105631,-3.05431,-0.13519384,-1.7932142,-0.7035825,1.2971542,-1.5746479,0.078928344,-2.712217,2.410334,-0.4220002,2.7120383,0.86941326,3.214829,-0.14957744,2.886626,-0.14584973,3.647951,0.25284973,1.4587033,-1.103345,-0.16051279,-1.5764197,-0.13924582,-0.74892336,-1.5597614
fake,-292.48965,72.542625,4.686722,11.017757,-17.455631,-13.377519,-23.384844,-16.928463,-16.44041,-0.49609795,-20.659407,-6.565795,-9.970447,0.053340778,-8.814539,-4.42318,-10.885654,-4.0682,-2.5170314,-8.085271,-1.4656689,-7.3032293,-4.490007,-6.0857954,-2.3547225,-1.1524546,-1.5778039,0.72459835,-3.5216305,1.315178,-0.6783615,0.2075296,-2.40211,3.659508,0.9540091,1.8090822,-0.96272093,1.9224902,-0.9999972,1.3337047,-0.6198667,2.5364249,0.8154879,2.3416305,0.0378784,2.7442238,0.9754188,1.7077446,0.2391313,-0.6606553
fake,-274.92017,60.95699,5.6983666,12.340302,-15.9064455,-23.200655,-30.58164,-12.135373,-12.183291,-7.4966784,-21.398342,0.03196296,-15.262379,0.51878124,-2.4559903,-12.5146475,-10.169874,-2.3754256,-6.296491,-3.52158,-1.1668621,-4.888093,-3.7046921,-2.535259,-1.1387389,-4.3412566,0.040908772,-2.2106125,-1.9710975,4.2219563,1.6146033,3.9231486,0.99753577,5.666805,-1.1186707,0.61962676,-1.4455135,3.0601814,0.5436112,2.7056513,-1.2314943,2.8468382,0.1672964,1.7997253,-0.7213724,-0.032280575,-0.7090576,-0.30177757,-1.2345166,-0.69683564
fake,-286.78674,66.70911,2.6270437,8.658053,-19.015903,-21.475807,-23.346851,-16.067003,-16.084385,1.5487989,-17.634441,-4.806269,-13.628633,-0.11989753,-8.9804535,-9.57304,-8.059736,-2.3816872,-6.970994,-6.2442317,-0.33277908,-2.7784588,-3.258319,-0.6426826,-2.6443577,-3.9960728,0.95178616,-1.3086978,-1.593017,0.7160241,0.94848394,-1.1314352,-2.99249,1.414422,-1.9135132,2.1548965,-0.75331974,2.364745,-1.7959737,2.7262049,-1.1346463,1.2088552,-0.14604321,2.3448503,0.08570533,2.2279956,0.8583449,0.86137855,0.49838677,0.23312198
fake,-297.9268,76.66981,-3.081199,3.9024904,-17.944134,-18.965378,-21.014885,-15.293121,-14.816767,-1.3517294,-19.776928,-2.594208,-11.971299,-0.6050411,-5.914284,-7.845642,-10.205023,-3.6476083,-6.7441187,-5.75544,-0.540842,-3.65787,-2.05149,-2.3246055,0.024979094,-2.1928666,2.3331199,0.9650389,1.1003265,2.1424756,-0.5052689,1.663572,-1.0907295,2.8049564,-1.1409636,1.38056,0.8793579,5.115321,-3.1962812,-0.7692591,-1.818621,2.9213827,0.16648243,-0.15011215,-3.2784584,-0.73877233,-0.5153688,0.36282092,-1.0206739,-1.5014037
fake,-290.10773,71.28212,6.2839713,15.081847,-17.72514,-23.787909,-24.98865,-10.06505,-16.71708,-11.610536,-17.542421,0.40878338,-16.962132,2.3448594,-6.911744,-13.6351795,-2.9161186,-4.874337,-4.5345325,-3.2695398,-4.171184,-4.417171,-5.2089214,-1.8834949,-3.4950848,-3.6452281,0.25935465,-2.9476547,-1.3122771,0.16974105,-1.3072616,-0.66358006,-0.47926062,4.081585,1.6452017,5.2817106,2.0658922,3.858384,0.61008793,2.0864089,-1.0317762,2.7848773,-0.42352867,1.7145051,-1.2696292,1.0614295,0.8461734,1.3176653,-0.33606523,-1.1326284
fake,-261.75385,70.73878,4.4030766,5.1134124,-18.326668,-24.143469,-24.259003,-15.63425,-15.262938,-4.5956345,-20.844046,-2.9746115,-14.107108,1.1921594,-4.8245234,-12.477658,-9.187352,-5.638343,-5.918713,-4.321859,-0.5871705,-3.5151777,-2.7320201,-0.7350114,-0.7716218,-0.7894583,1.4979743,-1.3342466,-2.4617827,1.5008726,-0.6999535,1.5168302,0.6277206,3.5251415,0.4698094,1.0066345,-0.6694146,2.6830833,-0.708463,1.927369,-1.7091551,2.464983,0.91589767,2.8294652,-0.36342633,1.5757288,0.11890399,-0.05173036,0.05840358,-1.1834381
fake,-288.45367,81.63614,5.960129,3.183866,-20.916988,-28.358744,-21.90612,-10.980466,-14.885509,-9.509983,-20.693552,0.56263775,-15.551511,-1.1821183,-4.2549777,-10.816638,-8.767577,-3.3907795,-5.8831444,-4.0951314,-2.117637,-6.2410765,-3.819613,-1.665003,1.1439986,0.098009504,3.2202291,1.9073,-0.667756,3.2689605,-0.29296204,1.5608164,-1.4184784,2.6961234,-0.26565823,1.9595089,0.6322114,2.8089547,0.05944474,1.5690513,-1.8772751,1.297928,-1.2946199,0.17589974,-1.4747288,-0.6197336,-1.6983858,0.34009302,-0.10254415,0.18821362
