label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
real,-313.8278,101.1043,-3.8105648,28.001696,-1.1268183,-29.126791,-20.707108,-29.472729,-23.131102,-3.3112576,-21.068773,-1.9459447,-9.655786,0.21317567,-13.133065,-5.2220783,-3.4988246,-10.071787,-4.4773064,-5.693244,-6.722723,-6.86676,-5.841122,-7.0665965,-7.6498904
real,-291.1966,63.32889,0.7260349,24.90746,-13.111447,-39.546967,-24.904245,3.5369468,-10.2937,-19.733028,-23.230253,0.74169135,-17.612087,6.046694,-15.700655,-12.753797,0.2242529,-8.397209,-4.0582423,-4.249459,-5.2406354,-4.913727,-5.8808165,-6.387419,-3.0656881
real,-303.91977,100.38204,9.947126,-4.7402396,-33.491352,-12.351314,-16.26177,-23.691269,-26.037771,-3.4852617,-12.314645,-12.971003,-16.284672,6.3561826,-16.87596,-6.748086,-9.072125,-7.9125175,-10.437882,-12.487578,-4.049929,-3.3306165,-7.8537116,-4.8963046,-9.994197
real,-312.3566,93.510185,-0.68991506,27.141182,-13.328267,-37.393044,-27.088507,-6.788164,-11.081803,-7.8507543,-23.599754,1.1403693,-18.870922,-2.169545,-7.747995,-12.010135,-10.785552,-4.0593095,-8.165591,-9.265094,-4.3549027,-5.6566424,-7.9414463,-3.5363061,-7.948173
real,-336.08334,116.35845,-1.5711076,-1.7097462,-15.354692,-8.274684,-28.840115,-30.193613,-9.626544,-2.2513747,-21.680939,-9.250028,-12.35503,5.7569623,-10.828201,-8.37622,-7.965908,-2.4102175,-6.8117867,-11.46765,-8.312465,-7.4390435,-7.217021,-9.254231,1.4653062
real,-350.05762,92.532265,-7.8723173,27.23483,-18.959503,-38.390312,-23.596981,-19.170723,-14.807255,-18.699207,-20.458809,5.2370005,-20.218285,2.173273,5.841733,-12.275589,-5.4647994,-3.4934685,-9.537616,-10.152106,-7.019567,-7.9401083,-13.327007,-4.7844048,-6.740087
fake,-285.22888,76.679375,3.1509895,27.460844,-11.605445,-33.94441,-22.166765,-11.435735,-15.358825,-12.791814,-22.83392,2.3104117,-17.071316,0.08235492,-2.727239,-9.631986,-9.591423,-4.6624393,-7.5058384,-6.391742,-0.40327483,-4.613375,-2.3747895,0.59707856,-1.4078459
fake,-278.93216,62.53453,-0.066192515,26.055807,-11.20295,-35.285805,-27.680567,-9.392931,-13.199177,-10.3246355,-22.538462,3.4745686,-16.955044,2.3316026,-3.9832072,-12.970667,-4.754279,-5.6210027,-6.9955707,-3.5118737,-2.13994,-4.3348308,-1.1764935,-2.8725913,-1.3084517
fake,-282.63788,60.257595,0.3301509,11.334283,-17.088255,-21.310122,-24.572283,-14.615555,-15.6294155,-5.3764935,-19.796232,-1.1575298,-12.441289,-0.6489921,-5.04941,-8.083733,-9.526569,-3.6063871,-4.760208,-5.4403205,-1.9289143,-3.9428606,-1.7362683,-0.71865934,4.8455276
fake,-278.1745,80.55083,-4.742765,9.507203,-13.08587,-26.65491,-28.375124,-16.098684,-8.659109,-11.986827,-22.125702,-0.90937316,-14.259088,1.6003633,-5.9845405,-12.257113,-10.167578,-7.326255,-4.7331996,-5.1033034,1.3758113,0.19189218,0.30295694,5.1733823,2.0472639
fake,-301.96362,53.68299,10.107789,27.647772,-11.489565,-29.372047,-28.16008,-13.079326,-11.005354,-10.424629,-23.73897,3.9223459,-16.416769,0.84895086,-4.3934283,-11.149367,-7.8331785,-2.3646107,-5.0739827,-4.3803415,0.0055150986,-3.5073032,-1.1659992,-2.5395012,0.60291237
fake,-303.57556,93.13609,5.7013903,10.341168,-20.483791,-22.735134,-19.682514,-15.030131,-14.328042,-7.298418,-23.655539,1.3298926,-14.169834,1.5256199,-4.501024,-10.973536,-6.522923,-4.9699473,-4.31348,-5.640518,-3.2621295,-6.5424876,-5.736041,-5.5206213,-3.0589764
fake,-313.08994,87.00968,-1.1579795,13.939153,-14.590451,-24.829575,-22.374153,-17.547104,-14.418485,-5.5478997,-18.350925,-1.305105,-14.581316,-0.65102845,-5.069383,-8.439632,-9.588036,-4.681186,-3.9406178,-6.5340705,-2.1089585,-5.6294484,-3.1515584,-3.6192484,-0.8106961
fake,-273.23746,81.243,6.6104465,-0.6920859,-21.375107,-24.616327,-23.660147,-16.600819,-13.176413,-5.7368503,-18.21776,-0.75215,-13.447542,0.20543335,-5.598077,-11.12787,-9.714608,-4.702269,-5.920594,-4.501132,-1.4342253,-5.3375063,0.020441161,1.4233255,1.0330287
fake,-294.24045,58.533634,10.603563,19.133226,-21.823198,-23.929327,-24.67083,-7.8716435,-15.290492,-12.676524,-21.413929,3.3849373,-12.820916,0.34828636,-2.8385239,-10.54817,-9.223637,-2.9428625,-5.853412,-6.3145666,-2.4444206,-3.2088273,-4.773748,-1.4774485,-2.3285825
fake,-276.88193,71.26026,-1.365798,1.5851572,-19.145315,-26.047405,-23.411871,-11.894165,-11.140251,-5.0450706,-20.323765,1.1390687,-14.431934,4.776115,-7.572942,-12.999497,-7.19895,-7.475055,-5.845275,-5.2929544,1.0818113,-1.7702041,-2.1272306,0.327657,-0.76585567
fake,-272.0512,74.37135,-2.8999035,15.214906,-21.22188,-33.541824,-27.407875,-8.276942,-15.103625,-12.129759,-20.32616,7.624566,-20.084738,3.0367665,-1.5500537,-16.294157,-3.325312,-8.677959,-6.3272862,-4.7597594,-4.4155283,-4.715234,-4.6932945,2.2819695,2.674351
fake,-292.49716,107.89076,-6.022595,-4.235916,-22.893389,-22.15395,-17.572245,-18.69126,-16.260916,-13.306853,-20.8345,1.8855425,-19.556732,-1.6041385,-3.6781516,-10.494592,-2.187711,-1.9246247,-1.1176066,0.5899072,-1.1019397,-1.8020686,-5.833974,-0.29557657,1.0705702
fake,-314.7392,60.57105,18.812946,25.511368,-17.711157,-26.4392,-24.404951,-5.8522882,-16.867783,-13.768436,-16.609913,2.4215472,-17.29993,-1.3113499,-6.054341,-11.36557,-4.625846,-6.050444,-6.2918363,-5.2904725,-7.2739015,-7.059527,-7.609882,-3.860613,-2.036206
fake,-294.4912,72.482155,10.486177,14.86051,-20.73084,-26.036907,-26.043777,-12.966731,-17.620323,-10.595699,-18.816391,0.011129283,-15.83008,-0.7086196,-3.9570308,-8.333463,-7.9093714,-1.4409072,-3.9407127,-5.461434,-2.9482064,-5.9928746,-4.3361845,-2.3532224,-2.1838286
fake,-294.33493,85.16613,2.30948,-0.17156546,-27.314476,-24.401024,-20.140535,-12.9466095,-15.387948,-7.827303,-14.346311,1.7585704,-13.337296,1.3469442,-4.1741204,-9.84007,-7.8664665,-5.736327,-5.5420227,-6.490938,-3.5672345,-1.4879364,-2.6960633,-3.0866165,2.2091405
